Date,Region,Confirmed_Cases,Active_Cases,Cured/Discharged,Death
15-07-2020,Dadra and Nagar Haveli and Daman and Diu,520,209,310.0,1.0
16-07-2020,Dadra and Nagar Haveli and Daman and Diu,539,180,357.0,2.0
17-07-2020,Dadra and Nagar Haveli and Daman and Diu,552,179,371.0,2.0
18-07-2020,Dadra and Nagar Haveli and Daman and Diu,585,182,401.0,2.0
19-07-2020,Dadra and Nagar Haveli and Daman and Diu,602,186,414.0,2.0
20-07-2020,Dadra and Nagar Haveli and Daman and Diu,605,189,414.0,2.0
21-07-2020,Dadra and Nagar Haveli and Daman and Diu,684,234,448.0,2.0
22-07-2020,Dadra and Nagar Haveli and Daman and Diu,705,240,463.0,2.0
23-07-2020,Dadra and Nagar Haveli and Daman and Diu,733,257,474.0,2.0
24-07-2020,Dadra and Nagar Haveli and Daman and Diu,770,279,489.0,2.0
25-07-2020,Dadra and Nagar Haveli and Daman and Diu,815,301,512.0,2.0
26-07-2020,Dadra and Nagar Haveli and Daman and Diu,860,328,530.0,2.0
27-07-2020,Dadra and Nagar Haveli and Daman and Diu,914,362,550.0,2.0
28-07-2020,Dadra and Nagar Haveli and Daman and Diu,946,380,564.0,2.0
29-07-2020,Dadra and Nagar Haveli and Daman and Diu,982,384,596.0,2.0
30-07-2020,Dadra and Nagar Haveli and Daman and Diu,1026,376,648.0,2.0
31-07-2020,Dadra and Nagar Haveli and Daman and Diu,1064,394,668.0,2.0
01-08-2020,Dadra and Nagar Haveli and Daman and Diu,1100,412,686.0,2.0
02-08-2020,Dadra and Nagar Haveli and Daman and Diu,1145,418,725.0,2.0
03-08-2020,Dadra and Nagar Haveli and Daman and Diu,1184,416,766.0,2.0
04-08-2020,Dadra and Nagar Haveli and Daman and Diu,1274,412,860.0,2.0
05-08-2020,Dadra and Nagar Haveli and Daman and Diu,1325,404,919.0,2.0
06-08-2020,Dadra and Nagar Haveli and Daman and Diu,1366,404,960.0,2.0
07-08-2020,Dadra and Nagar Haveli and Daman and Diu,1391,416,973.0,2.0
08-08-2020,Dadra and Nagar Haveli and Daman and Diu,1391,416,973.0,2.0
09-08-2020,Dadra and Nagar Haveli and Daman and Diu,1437,421,1014.0,2.0
12-03-2020,Delhi,6,6,0.0,0.0
13-03-2020,Delhi,6,6,0.0,0.0
14-03-2020,Delhi,7,5,1.0,1.0
15-03-2020,Delhi,7,4,2.0,1.0
16-03-2020,Delhi,7,4,2.0,1.0
17-03-2020,Delhi,8,5,2.0,1.0
18-03-2020,Delhi,10,7,2.0,1.0
19-03-2020,Delhi,12,9,2.0,1.0
20-03-2020,Delhi,17,13,3.0,1.0
21-03-2020,Delhi,26,20,5.0,1.0
22-03-2020,Delhi,29,23,5.0,1.0
23-03-2020,Delhi,29,23,5.0,1.0
24-03-2020,Delhi,31,24,6.0,1.0
25-03-2020,Delhi,30,22,6.0,2.0
26-03-2020,Delhi,35,28,6.0,1.0
27-03-2020,Delhi,36,29,6.0,1.0
28-03-2020,Delhi,39,32,6.0,1.0
29-03-2020,Delhi,39,31,6.0,2.0
30-03-2020,Delhi,53,45,6.0,2.0
31-03-2020,Delhi,97,89,6.0,2.0
01-04-2020,Delhi,120,112,6.0,2.0
02-04-2020,Delhi,152,144,6.0,2.0
03-04-2020,Delhi,219,207,8.0,4.0
04-04-2020,Delhi,386,372,8.0,6.0
05-04-2020,Delhi,445,424,15.0,6.0
06-04-2020,Delhi,503,478,18.0,7.0
07-04-2020,Delhi,523,497,19.0,7.0
08-04-2020,Delhi,576,546,21.0,9.0
09-04-2020,Delhi,669,639,21.0,9.0
10-04-2020,Delhi,720,683,25.0,12.0
11-04-2020,Delhi,903,865,25.0,13.0
12-04-2020,Delhi,1069,1025,25.0,19.0
13-04-2020,Delhi,1154,1103,27.0,24.0
14-04-2020,Delhi,1510,1452,30.0,28.0
15-04-2020,Delhi,1561,1501,30.0,30.0
16-04-2020,Delhi,1578,1506,40.0,32.0
17-04-2020,Delhi,1640,1551,51.0,38.0
18-04-2020,Delhi,1707,1593,72.0,42.0
19-04-2020,Delhi,1893,1779,72.0,42.0
20-04-2020,Delhi,2003,1886,72.0,45.0
21-04-2020,Delhi,2081,1603,431.0,47.0
22-04-2020,Delhi,2156,1498,611.0,47.0
23-04-2020,Delhi,2248,1476,724.0,48.0
24-04-2020,Delhi,2376,1518,808.0,50.0
25-04-2020,Delhi,2514,1604,857.0,53.0
26-04-2020,Delhi,2625,1702,869.0,54.0
27-04-2020,Delhi,2918,1987,877.0,54.0
28-04-2020,Delhi,3108,2177,877.0,54.0
29-04-2020,Delhi,3314,2182,1078.0,54.0
30-04-2020,Delhi,3439,2291,1092.0,56.0
01-05-2020,Delhi,3515,2362,1094.0,59.0
02-05-2020,Delhi,3738,2510,1167.0,61.0
03-05-2020,Delhi,4122,2802,1256.0,64.0
04-05-2020,Delhi,4549,3123,1362.0,64.0
05-05-2020,Delhi,4898,3403,1431.0,64.0
06-05-2020,Delhi,5104,3572,1468.0,64.0
07-05-2020,Delhi,5532,3925,1542.0,65.0
08-05-2020,Delhi,5980,3983,1931.0,66.0
09-05-2020,Delhi,6318,4230,2020.0,68.0
10-05-2020,Delhi,6542,4449,2020.0,73.0
11-05-2020,Delhi,6923,4781,2069.0,73.0
12-05-2020,Delhi,7233,5031,2129.0,73.0
13-05-2020,Delhi,7639,5041,2512.0,86.0
14-05-2020,Delhi,7998,5034,2858.0,106.0
15-05-2020,Delhi,8470,5310,3045.0,115.0
16-05-2020,Delhi,8895,5254,3518.0,123.0
17-05-2020,Delhi,9333,5278,3926.0,129.0
18-05-2020,Delhi,10054,5409,4485.0,160.0
19-05-2020,Delhi,10054,5401,4485.0,168.0
20-05-2020,Delhi,10554,5636,4750.0,168.0
21-05-2020,Delhi,11088,5720,5192.0,176.0
22-05-2020,Delhi,11659,5898,5567.0,194.0
23-05-2020,Delhi,12319,6214,5897.0,208.0
24-05-2020,Delhi,12910,6412,6267.0,231.0
25-05-2020,Delhi,13418,6617,6540.0,261.0
26-05-2020,Delhi,14053,7006,6771.0,276.0
27-05-2020,Delhi,14465,6954,7223.0,288.0
28-05-2020,Delhi,15257,7690,7264.0,303.0
29-05-2020,Delhi,16281,8470,7495.0,316.0
30-05-2020,Delhi,17386,9142,7846.0,398.0
31-05-2020,Delhi,18549,10058,8075.0,416.0
01-06-2020,Delhi,19844,10893,8478.0,473.0
02-06-2020,Delhi,20834,11565,8746.0,523.0
03-06-2020,Delhi,22132,12333,9243.0,556.0
04-06-2020,Delhi,23645,13497,9542.0,606.0
05-06-2020,Delhi,25004,14456,9898.0,650.0
06-06-2020,Delhi,26334,15311,10315.0,708.0
07-06-2020,Delhi,27654,16229,10664.0,761.0
08-06-2020,Delhi,27654,16229,10664.0,761.0
09-06-2020,Delhi,29943,17712,11357.0,874.0
10-06-2020,Delhi,31309,18543,11861.0,905.0
11-06-2020,Delhi,32810,19581,12245.0,984.0
12-06-2020,Delhi,34687,20871,12731.0,1085.0
13-06-2020,Delhi,36824,22212,13398.0,1214.0
14-06-2020,Delhi,38958,22742,14945.0,1271.0
15-06-2020,Delhi,41182,24032,15823.0,1327.0
16-06-2020,Delhi,42829,25002,16427.0,1400.0
17-06-2020,Delhi,44688,26351,16500.0,1837.0
18-06-2020,Delhi,47102,27741,17457.0,1904.0
19-06-2020,Delhi,49979,26669,21341.0,1969.0
20-06-2020,Delhi,53116,27512,23569.0,2035.0
21-06-2020,Delhi,56746,23340,31294.0,2112.0
22-06-2020,Delhi,59746,24558,33013.0,2175.0
23-06-2020,Delhi,62655,23820,36602.0,2233.0
24-06-2020,Delhi,66602,24988,39313.0,2301.0
25-06-2020,Delhi,70390,26588,41437.0,2365.0
26-06-2020,Delhi,73780,26586,44765.0,2429.0
27-06-2020,Delhi,77240,27657,47091.0,2492.0
28-06-2020,Delhi,80188,28329,49301.0,2558.0
29-06-2020,Delhi,83077,27847,52607.0,2623.0
30-06-2020,Delhi,85161,26246,56235.0,2680.0
01-07-2020,Delhi,87360,26270,58348.0,2742.0
02-07-2020,Delhi,89802,27007,59992.0,2803.0
03-07-2020,Delhi,92175,26304,63007.0,2864.0
04-07-2020,Delhi,94695,26148,65624.0,2923.0
05-07-2020,Delhi,97200,25940,68256.0,3004.0
06-07-2020,Delhi,99444,25038,71339.0,3067.0
07-07-2020,Delhi,100823,25620,72088.0,3115.0
08-07-2020,Delhi,102831,25449,74217.0,3165.0
09-07-2020,Delhi,104864,23452,78199.0,3213.0
10-07-2020,Delhi,107051,21567,82226.0,3258.0
11-07-2020,Delhi,109140,21146,84694.0,3300.0
12-07-2020,Delhi,110921,19895,87692.0,3334.0
13-07-2020,Delhi,112494,19155,89968.0,3371.0
14-07-2020,Delhi,113740,19017,91312.0,3411.0
15-07-2020,Delhi,115346,18664,93236.0,3446.0
16-07-2020,Delhi,116993,17807,95699.0,3487.0
17-07-2020,Delhi,118645,17407,97693.0,3545.0
18-07-2020,Delhi,120107,17235,99301.0,3571.0
19-07-2020,Delhi,121582,16711,101274.0,3597.0
20-07-2020,Delhi,122793,16031,103134.0,3628.0
21-07-2020,Delhi,123747,15166,104918.0,3663.0
22-07-2020,Delhi,125096,15288,106118.0,3690.0
23-07-2020,Delhi,126323,14954,107650.0,3719.0
24-07-2020,Delhi,127364,14554,109065.0,3745.0
25-07-2020,Delhi,128389,13681,110931.0,3777.0
26-07-2020,Delhi,129531,12657,113068.0,3806.0
27-07-2020,Delhi,130606,11904,114875.0,3827.0
28-07-2020,Delhi,131219,10994,116372.0,3853.0
29-07-2020,Delhi,132275,10887,117507.0,3881.0
30-07-2020,Delhi,133310,10770,118633.0,3907.0
31-07-2020,Delhi,134403,10743,119724.0,3936.0
01-08-2020,Delhi,135598,10705,120930.0,3963.0
02-08-2020,Delhi,136716,10596,122131.0,3989.0
03-08-2020,Delhi,137677,10356,123317.0,4004.0
04-08-2020,Delhi,138482,10207,124254.0,4021.0
05-08-2020,Delhi,139156,9897,125226.0,4033.0
06-08-2020,Delhi,140232,10072,126116.0,4044.0
07-08-2020,Delhi,141531,10348,127124.0,4059.0
08-08-2020,Delhi,141531,10348,127124.0,4059.0
09-08-2020,Delhi,142723,10409,128232.0,4082.0
26-03-2020,Goa,3,3,0.0,0.0
27-03-2020,Goa,3,3,0.0,0.0
28-03-2020,Goa,3,3,0.0,0.0
29-03-2020,Goa,3,3,0.0,0.0
30-03-2020,Goa,5,5,0.0,0.0
31-03-2020,Goa,5,5,0.0,0.0
01-04-2020,Goa,5,5,0.0,0.0
02-04-2020,Goa,5,5,0.0,0.0
03-04-2020,Goa,6,6,0.0,0.0
04-04-2020,Goa,6,6,0.0,0.0
05-04-2020,Goa,7,7,0.0,0.0
06-04-2020,Goa,7,7,0.0,0.0
07-04-2020,Goa,7,7,0.0,0.0
08-04-2020,Goa,7,7,0.0,0.0
09-04-2020,Goa,7,7,0.0,0.0
10-04-2020,Goa,7,7,0.0,0.0
11-04-2020,Goa,7,6,1.0,0.0
12-04-2020,Goa,7,2,5.0,0.0
13-04-2020,Goa,7,2,5.0,0.0
14-04-2020,Goa,7,2,5.0,0.0
15-04-2020,Goa,7,2,5.0,0.0
16-04-2020,Goa,7,2,5.0,0.0
17-04-2020,Goa,7,1,6.0,0.0
18-04-2020,Goa,7,1,6.0,0.0
19-04-2020,Goa,7,1,6.0,0.0
20-04-2020,Goa,7,0,7.0,0.0
21-04-2020,Goa,7,0,7.0,0.0
22-04-2020,Goa,7,0,7.0,0.0
23-04-2020,Goa,7,0,7.0,0.0
24-04-2020,Goa,7,0,7.0,0.0
25-04-2020,Goa,7,0,7.0,0.0
26-04-2020,Goa,7,0,7.0,0.0
27-04-2020,Goa,7,0,7.0,0.0
28-04-2020,Goa,7,0,7.0,0.0
29-04-2020,Goa,7,0,7.0,0.0
30-04-2020,Goa,7,0,7.0,0.0
01-05-2020,Goa,7,0,7.0,0.0
02-05-2020,Goa,7,0,7.0,0.0
03-05-2020,Goa,7,0,7.0,0.0
04-05-2020,Goa,7,0,7.0,0.0
05-05-2020,Goa,7,0,7.0,0.0
06-05-2020,Goa,7,0,7.0,0.0
07-05-2020,Goa,7,0,7.0,0.0
08-05-2020,Goa,7,0,7.0,0.0
09-05-2020,Goa,7,0,7.0,0.0
10-05-2020,Goa,7,0,7.0,0.0
11-05-2020,Goa,7,0,7.0,0.0
12-05-2020,Goa,7,0,7.0,0.0
13-05-2020,Goa,7,0,7.0,0.0
14-05-2020,Goa,7,0,7.0,0.0
15-05-2020,Goa,14,7,7.0,0.0
16-05-2020,Goa,15,8,7.0,0.0
17-05-2020,Goa,17,10,7.0,0.0
18-05-2020,Goa,29,22,7.0,0.0
19-05-2020,Goa,38,31,7.0,0.0
20-05-2020,Goa,46,39,7.0,0.0
21-05-2020,Goa,50,43,7.0,0.0
22-05-2020,Goa,52,45,7.0,0.0
23-05-2020,Goa,54,38,16.0,0.0
24-05-2020,Goa,55,39,16.0,0.0
25-05-2020,Goa,66,47,19.0,0.0
26-05-2020,Goa,67,48,19.0,0.0
27-05-2020,Goa,67,39,28.0,0.0
28-05-2020,Goa,68,31,37.0,0.0
29-05-2020,Goa,69,31,38.0,0.0
30-05-2020,Goa,69,28,41.0,0.0
31-05-2020,Goa,70,29,41.0,0.0
01-06-2020,Goa,70,28,42.0,0.0
02-06-2020,Goa,71,29,42.0,0.0
03-06-2020,Goa,79,22,57.0,0.0
04-06-2020,Goa,79,22,57.0,0.0
05-06-2020,Goa,166,109,57.0,0.0
06-06-2020,Goa,196,131,65.0,0.0
07-06-2020,Goa,267,202,65.0,0.0
08-06-2020,Goa,300,235,65.0,0.0
09-06-2020,Goa,330,263,67.0,0.0
10-06-2020,Goa,359,292,67.0,0.0
11-06-2020,Goa,387,320,67.0,0.0
12-06-2020,Goa,417,350,67.0,0.0
13-06-2020,Goa,463,394,69.0,0.0
14-06-2020,Goa,523,453,70.0,0.0
15-06-2020,Goa,564,490,74.0,0.0
16-06-2020,Goa,592,507,85.0,0.0
17-06-2020,Goa,629,544,85.0,0.0
18-06-2020,Goa,656,560,96.0,0.0
19-06-2020,Goa,705,596,109.0,0.0
20-06-2020,Goa,725,607,118.0,0.0
21-06-2020,Goa,754,625,129.0,0.0
22-06-2020,Goa,754,625,129.0,0.0
23-06-2020,Goa,864,711,152.0,1.0
24-06-2020,Goa,909,703,205.0,1.0
25-06-2020,Goa,951,660,289.0,2.0
26-06-2020,Goa,995,658,335.0,2.0
27-06-2020,Goa,1039,667,370.0,2.0
28-06-2020,Goa,1128,706,420.0,2.0
29-06-2020,Goa,1198,717,478.0,3.0
30-06-2020,Goa,1198,717,478.0,3.0
01-07-2020,Goa,1315,716,596.0,3.0
02-07-2020,Goa,1387,713,670.0,4.0
03-07-2020,Goa,1482,744,734.0,4.0
04-07-2020,Goa,1482,744,734.0,4.0
05-07-2020,Goa,1684,853,825.0,6.0
06-07-2020,Goa,1761,818,936.0,7.0
07-07-2020,Goa,1813,745,1061.0,7.0
08-07-2020,Goa,1903,739,1156.0,8.0
09-07-2020,Goa,2039,824,1207.0,8.0
10-07-2020,Goa,2151,869,1273.0,9.0
11-07-2020,Goa,2251,895,1347.0,9.0
12-07-2020,Goa,2368,928,1428.0,12.0
13-07-2020,Goa,2453,952,1487.0,14.0
14-07-2020,Goa,2583,1026,1540.0,17.0
15-07-2020,Goa,2753,1128,1607.0,18.0
16-07-2020,Goa,2951,1259,1674.0,18.0
17-07-2020,Goa,3108,1272,1817.0,19.0
18-07-2020,Goa,3304,1337,1946.0,21.0
19-07-2020,Goa,3484,1425,2038.0,21.0
20-07-2020,Goa,3657,1417,2218.0,22.0
21-07-2020,Goa,3853,1469,2361.0,23.0
22-07-2020,Goa,4027,1552,2449.0,26.0
23-07-2020,Goa,4176,1607,2541.0,28.0
24-07-2020,Goa,4350,1666,2655.0,29.0
25-07-2020,Goa,4540,1646,2865.0,29.0
26-07-2020,Goa,4686,1606,3047.0,33.0
27-07-2020,Goa,4861,1549,3277.0,35.0
28-07-2020,Goa,5119,1673,3410.0,36.0
29-07-2020,Goa,5287,1656,3595.0,36.0
30-07-2020,Goa,5489,1666,3784.0,39.0
31-07-2020,Goa,5704,1657,4005.0,42.0
01-08-2020,Goa,5913,1657,4211.0,45.0
02-08-2020,Goa,6193,1707,4438.0,48.0
03-08-2020,Goa,6530,1809,4668.0,53.0
04-08-2020,Goa,6816,1884,4876.0,56.0
05-08-2020,Goa,7075,1901,5114.0,60.0
06-08-2020,Goa,7423,2072,5287.0,64.0
07-08-2020,Goa,7614,2095,5453.0,66.0
08-08-2020,Goa,7614,2095,5453.0,66.0
09-08-2020,Goa,7947,2282,5595.0,70.0
20-03-2020,Gujarat,2,2,0.0,0.0
21-03-2020,Gujarat,7,7,0.0,0.0
22-03-2020,Gujarat,18,17,0.0,1.0
23-03-2020,Gujarat,29,28,0.0,1.0
24-03-2020,Gujarat,29,28,0.0,1.0
25-03-2020,Gujarat,33,32,0.0,1.0
26-03-2020,Gujarat,38,36,0.0,2.0
27-03-2020,Gujarat,43,40,0.0,3.0
28-03-2020,Gujarat,45,42,0.0,3.0
29-03-2020,Gujarat,53,49,0.0,4.0
30-03-2020,Gujarat,58,52,1.0,5.0
31-03-2020,Gujarat,73,64,3.0,6.0
01-04-2020,Gujarat,74,63,5.0,6.0
02-04-2020,Gujarat,82,71,5.0,6.0
03-04-2020,Gujarat,87,72,8.0,7.0
04-04-2020,Gujarat,95,76,10.0,9.0
05-04-2020,Gujarat,105,81,14.0,10.0
06-04-2020,Gujarat,122,93,18.0,11.0
07-04-2020,Gujarat,144,110,22.0,12.0
08-04-2020,Gujarat,165,127,25.0,13.0
09-04-2020,Gujarat,179,138,25.0,16.0
10-04-2020,Gujarat,241,198,26.0,17.0
11-04-2020,Gujarat,308,258,31.0,19.0
12-04-2020,Gujarat,432,366,44.0,22.0
13-04-2020,Gujarat,516,447,44.0,25.0
14-04-2020,Gujarat,539,459,54.0,26.0
15-04-2020,Gujarat,650,563,59.0,28.0
16-04-2020,Gujarat,766,669,64.0,33.0
17-04-2020,Gujarat,930,821,73.0,36.0
18-04-2020,Gujarat,1099,972,86.0,41.0
19-04-2020,Gujarat,1376,1230,93.0,53.0
20-04-2020,Gujarat,1743,1575,105.0,63.0
21-04-2020,Gujarat,1939,1737,131.0,71.0
22-04-2020,Gujarat,2178,1949,139.0,90.0
23-04-2020,Gujarat,2407,2125,179.0,103.0
24-04-2020,Gujarat,2624,2254,258.0,112.0
25-04-2020,Gujarat,2815,2423,265.0,127.0
26-04-2020,Gujarat,3071,2656,282.0,133.0
27-04-2020,Gujarat,3301,2837,313.0,151.0
28-04-2020,Gujarat,3548,2992,394.0,162.0
29-04-2020,Gujarat,3744,3129,434.0,181.0
30-04-2020,Gujarat,4082,3358,527.0,197.0
01-05-2020,Gujarat,4395,3568,613.0,214.0
02-05-2020,Gujarat,4721,3750,735.0,236.0
03-05-2020,Gujarat,5054,3896,896.0,262.0
04-05-2020,Gujarat,5428,4096,1042.0,290.0
05-05-2020,Gujarat,5804,4290,1195.0,319.0
06-05-2020,Gujarat,6245,4496,1381.0,368.0
07-05-2020,Gujarat,6625,4729,1500.0,396.0
08-05-2020,Gujarat,7012,4878,1709.0,425.0
09-05-2020,Gujarat,7402,5081,1872.0,449.0
10-05-2020,Gujarat,7796,5233,2091.0,472.0
11-05-2020,Gujarat,8194,5156,2545.0,493.0
12-05-2020,Gujarat,8541,5248,2780.0,513.0
13-05-2020,Gujarat,8903,5120,3246.0,537.0
14-05-2020,Gujarat,9267,5139,3562.0,566.0
15-05-2020,Gujarat,9591,5252,3753.0,586.0
16-05-2020,Gujarat,9931,5290,4035.0,606.0
17-05-2020,Gujarat,10988,6055,4308.0,625.0
18-05-2020,Gujarat,11379,6221,4499.0,659.0
19-05-2020,Gujarat,11745,6247,4804.0,694.0
20-05-2020,Gujarat,12140,6378,5043.0,719.0
21-05-2020,Gujarat,12537,6569,5219.0,749.0
22-05-2020,Gujarat,12905,6644,5488.0,773.0
23-05-2020,Gujarat,13268,6586,5880.0,802.0
24-05-2020,Gujarat,13664,6666,6169.0,829.0
25-05-2020,Gujarat,14056,6786,6412.0,858.0
26-05-2020,Gujarat,14460,6936,6636.0,888.0
27-05-2020,Gujarat,14821,6767,7139.0,915.0
28-05-2020,Gujarat,15195,6708,7549.0,938.0
29-05-2020,Gujarat,15562,6599,8003.0,960.0
30-05-2020,Gujarat,15934,6343,8611.0,980.0
31-05-2020,Gujarat,16343,6106,9230.0,1007.0
01-06-2020,Gujarat,16779,5822,9919.0,1038.0
02-06-2020,Gujarat,17200,5357,10780.0,1063.0
03-06-2020,Gujarat,17617,4631,11894.0,1092.0
04-06-2020,Gujarat,18100,4766,12212.0,1122.0
05-06-2020,Gujarat,18584,4762,12667.0,1155.0
06-06-2020,Gujarat,19094,4901,13003.0,1190.0
07-06-2020,Gujarat,19592,5057,13316.0,1219.0
08-06-2020,Gujarat,20070,5186,13635.0,1249.0
09-06-2020,Gujarat,20545,5309,13956.0,1280.0
10-06-2020,Gujarat,21014,5336,14365.0,1313.0
11-06-2020,Gujarat,21521,5439,14735.0,1347.0
12-06-2020,Gujarat,22032,5546,15101.0,1385.0
13-06-2020,Gujarat,22527,5619,15493.0,1415.0
14-06-2020,Gujarat,23038,5707,15883.0,1448.0
15-06-2020,Gujarat,23544,5742,16325.0,1477.0
16-06-2020,Gujarat,24055,5886,16664.0,1505.0
17-06-2020,Gujarat,24577,5962,17082.0,1533.0
18-06-2020,Gujarat,25093,6103,17430.0,1560.0
19-06-2020,Gujarat,25601,6191,17819.0,1591.0
20-06-2020,Gujarat,26141,6364,18159.0,1618.0
21-06-2020,Gujarat,26680,6348,18694.0,1638.0
22-06-2020,Gujarat,27260,6248,19349.0,1663.0
23-06-2020,Gujarat,27825,6232,19909.0,1684.0
24-06-2020,Gujarat,28371,6148,20513.0,1710.0
25-06-2020,Gujarat,28943,6120,21088.0,1735.0
26-06-2020,Gujarat,29520,6269,21498.0,1753.0
27-06-2020,Gujarat,30095,6294,22030.0,1771.0
28-06-2020,Gujarat,30709,6511,22409.0,1789.0
29-06-2020,Gujarat,31320,6712,22800.0,1808.0
30-06-2020,Gujarat,31938,6871,23240.0,1827.0
01-07-2020,Gujarat,32557,7049,23662.0,1846.0
02-07-2020,Gujarat,33232,7335,24030.0,1867.0
03-07-2020,Gujarat,33913,7434,24593.0,1886.0
04-07-2020,Gujarat,34600,7763,24933.0,1904.0
05-07-2020,Gujarat,35312,7981,25406.0,1925.0
06-07-2020,Gujarat,36037,8202,25892.0,1943.0
07-07-2020,Gujarat,36772,8497,26315.0,1960.0
08-07-2020,Gujarat,37550,8853,26720.0,1977.0
09-07-2020,Gujarat,38333,9051,27289.0,1993.0
10-07-2020,Gujarat,39194,9468,27718.0,2008.0
11-07-2020,Gujarat,40069,9900,28147.0,2022.0
12-07-2020,Gujarat,40941,10260,28649.0,2032.0
13-07-2020,Gujarat,41820,10613,29162.0,2045.0
14-07-2020,Gujarat,42722,10897,29770.0,2055.0
15-07-2020,Gujarat,43637,11065,30503.0,2069.0
16-07-2020,Gujarat,44552,11187,31286.0,2079.0
17-07-2020,Gujarat,45481,11289,32103.0,2089.0
18-07-2020,Gujarat,46430,11351,32973.0,2106.0
19-07-2020,Gujarat,47390,11233,34035.0,2122.0
20-07-2020,Gujarat,48355,11312,34901.0,2142.0
21-07-2020,Gujarat,49353,11513,35678.0,2162.0
22-07-2020,Gujarat,50379,11760,36423.0,2196.0
23-07-2020,Gujarat,51399,11915,37260.0,2224.0
24-07-2020,Gujarat,52477,12247,37978.0,2252.0
25-07-2020,Gujarat,53545,12418,38849.0,2278.0
26-07-2020,Gujarat,54626,12695,39631.0,2300.0
27-07-2020,Gujarat,55822,13131,40365.0,2326.0
28-07-2020,Gujarat,56874,13146,41380.0,2348.0
29-07-2020,Gujarat,57982,13198,42412.0,2372.0
30-07-2020,Gujarat,59126,13535,43195.0,2396.0
31-07-2020,Gujarat,60285,13793,44074.0,2418.0
01-08-2020,Gujarat,61438,14090,44907.0,2441.0
02-08-2020,Gujarat,62463,14300,45699.0,2464.0
03-08-2020,Gujarat,63562,14572,46504.0,2486.0
04-08-2020,Gujarat,64585,14599,47478.0,2508.0
05-08-2020,Gujarat,65599,14690,48376.0,2533.0
06-08-2020,Gujarat,66669,14680,49433.0,2556.0
07-08-2020,Gujarat,67699,14766,50350.0,2583.0
08-08-2020,Gujarat,67699,14766,50350.0,2583.0
09-08-2020,Gujarat,68768,14443,51720.0,2605.0
12-03-2020,Haryana,14,14,0.0,0.0
13-03-2020,Haryana,14,14,0.0,0.0
14-03-2020,Haryana,14,14,0.0,0.0
15-03-2020,Haryana,14,14,0.0,0.0
16-03-2020,Haryana,14,14,0.0,0.0
17-03-2020,Haryana,15,15,0.0,0.0
18-03-2020,Haryana,16,16,0.0,0.0
19-03-2020,Haryana,17,17,0.0,0.0
20-03-2020,Haryana,17,17,0.0,0.0
21-03-2020,Haryana,17,17,0.0,0.0
22-03-2020,Haryana,21,21,0.0,0.0
23-03-2020,Haryana,26,26,0.0,0.0
24-03-2020,Haryana,26,15,11.0,0.0
25-03-2020,Haryana,28,17,11.0,0.0
26-03-2020,Haryana,30,19,11.0,0.0
27-03-2020,Haryana,30,19,11.0,0.0
28-03-2020,Haryana,33,21,12.0,0.0
29-03-2020,Haryana,33,21,12.0,0.0
30-03-2020,Haryana,33,16,17.0,0.0
31-03-2020,Haryana,40,19,21.0,0.0
01-04-2020,Haryana,43,22,21.0,0.0
02-04-2020,Haryana,43,22,21.0,0.0
03-04-2020,Haryana,43,22,21.0,0.0
04-04-2020,Haryana,49,25,24.0,0.0
05-04-2020,Haryana,49,25,24.0,0.0
06-04-2020,Haryana,84,58,25.0,1.0
07-04-2020,Haryana,90,64,25.0,1.0
08-04-2020,Haryana,147,116,28.0,3.0
09-04-2020,Haryana,147,116,28.0,3.0
10-04-2020,Haryana,169,137,29.0,3.0
11-04-2020,Haryana,177,145,29.0,3.0
12-04-2020,Haryana,177,145,29.0,3.0
13-04-2020,Haryana,185,153,29.0,3.0
14-04-2020,Haryana,185,153,29.0,3.0
15-04-2020,Haryana,199,162,34.0,3.0
16-04-2020,Haryana,205,159,43.0,3.0
17-04-2020,Haryana,205,159,43.0,3.0
18-04-2020,Haryana,225,179,43.0,3.0
19-04-2020,Haryana,225,179,43.0,3.0
20-04-2020,Haryana,233,143,87.0,3.0
21-04-2020,Haryana,254,124,127.0,3.0
22-04-2020,Haryana,254,124,127.0,3.0
23-04-2020,Haryana,262,119,140.0,3.0
24-04-2020,Haryana,272,113,156.0,3.0
25-04-2020,Haryana,272,113,156.0,3.0
26-04-2020,Haryana,289,110,176.0,3.0
27-04-2020,Haryana,289,110,176.0,3.0
28-04-2020,Haryana,296,110,183.0,3.0
29-04-2020,Haryana,310,98,209.0,3.0
30-04-2020,Haryana,310,98,209.0,3.0
01-05-2020,Haryana,313,101,209.0,3.0
02-05-2020,Haryana,360,129,227.0,4.0
03-05-2020,Haryana,360,129,227.0,4.0
04-05-2020,Haryana,442,192,245.0,5.0
05-05-2020,Haryana,517,257,254.0,6.0
06-05-2020,Haryana,548,286,256.0,6.0
07-05-2020,Haryana,594,327,260.0,7.0
08-05-2020,Haryana,625,358,260.0,7.0
09-05-2020,Haryana,647,360,279.0,8.0
10-05-2020,Haryana,675,376,290.0,9.0
11-05-2020,Haryana,703,393,300.0,10.0
12-05-2020,Haryana,730,382,337.0,11.0
13-05-2020,Haryana,780,427,342.0,11.0
14-05-2020,Haryana,793,364,418.0,11.0
15-05-2020,Haryana,818,368,439.0,11.0
16-05-2020,Haryana,818,368,439.0,11.0
17-05-2020,Haryana,887,360,514.0,13.0
18-05-2020,Haryana,910,334,562.0,14.0
